simulated_period,simulated_disaster,year,month,day,date,region,pa_projects,ia_registrations
324,20932,2021,12,20,2021-12-20,3,221,0
324,20933,2021,12,22,2021-12-22,8,20,0
324,20934,2022,1,13,2022-01-13,9,125,0
324,20935,2022,1,13,2022-01-13,10,85,0
324,20936,2022,1,23,2022-01-23,1,153,0
324,20937,2022,1,30,2022-01-30,8,83,0
324,20938,2022,2,2,2022-02-02,8,98,0
324,20939,2022,2,20,2022-02-20,8,287,0
324,20940,2022,2,21,2022-02-21,8,126,0
325,20941,2021,3,2,2021-03-02,2,521,0
325,20942,2021,3,8,2021-03-08,10,43,0
325,20943,2021,3,18,2021-03-18,4,23,0
325,20944,2021,3,19,2021-03-19,10,53,0
325,20945,2021,3,21,2021-03-21,5,882,0
325,20946,2021,3,22,2021-03-22,10,18,0
325,20947,2021,3,23,2021-03-23,8,615,7564
325,20948,2021,3,25,2021-03-25,8,163,0
325,20949,2021,4,13,2021-04-13,5,193,0
325,20950,2021,4,14,2021-04-14,2,995,0
325,20951,2021,4,20,2021-04-20,6,159,0
325,20952,2021,4,26,2021-04-26,3,84,302
325,20953,2021,5,5,2021-05-05,1,23,0
325,20954,2021,6,9,2021-06-09,4,146,0
325,20955,2021,6,16,2021-06-16,7,99,0
325,20956,2021,7,1,2021-07-01,4,124,0
325,20957,2021,7,1,2021-07-01,7,114,0
325,20958,2021,7,6,2021-07-06,4,136,0
325,20959,2021,7,9,2021-07-09,3,590,0
325,20960,2021,7,10,2021-07-10,3,229,0
325,20961,2021,7,14,2021-07-14,6,53,0
325,20962,2021,7,31,2021-07-31,3,27,0
325,20963,2021,8,1,2021-08-01,3,627,0
325,20964,2021,8,20,2021-08-20,5,784,9012
325,20965,2021,9,11,2021-09-11,7,13,0
325,20966,2021,9,15,2021-09-15,6,1038,0
325,20967,2021,9,19,2021-09-19,6,670,50961
325,20968,2021,9,23,2021-09-23,1,105,0
325,20969,2021,9,26,2021-09-26,6,0,979
325,20970,2021,9,30,2021-09-30,7,1280,0
325,20971,2021,10,11,2021-10-11,4,94,0
325,20972,2021,10,30,2021-10-30,7,28,0
325,20973,2021,11,1,2021-11-01,4,141,6522
325,20974,2021,11,4,2021-11-04,5,0,3321
325,20975,2021,11,13,2021-11-13,4,76,5617
325,20976,2021,11,19,2021-11-19,6,27,0
325,20977,2021,12,17,2021-12-17,10,48,2388
325,20978,2021,12,19,2021-12-19,6,1772,4537
325,20979,2021,12,22,2021-12-22,7,138,0
325,20980,2022,1,2,2022-01-02,5,251,0
325,20981,2022,1,22,2022-01-22,8,25,0
325,20982,2022,2,4,2022-02-04,8,44,0
325,20983,2022,2,5,2022-02-05,8,121,0
325,20984,2022,2,6,2022-02-06,8,16,0
325,20985,2022,2,11,2022-02-11,2,524,0
325,20986,2022,2,12,2022-02-12,5,80,0
325,20987,2022,2,12,2022-02-12,8,496,4011
326,20988,2021,3,1,2021-03-01,1,67,0
326,20989,2021,3,1,2021-03-01,7,201,0
326,20990,2021,3,3,2021-03-03,7,576,0
326,20991,2021,3,29,2021-03-29,4,1834,11657
326,20992,2021,4,10,2021-04-10,3,85,0
326,20993,2021,4,16,2021-04-16,6,35,0
326,20994,2021,4,26,2021-04-26,9,16,0
326,20995,2021,5,8,2021-05-08,6,1733,0
326,20996,2021,5,15,2021-05-15,7,42,0
326,20997,2021,5,17,2021-05-17,6,1388,4794
326,20998,2021,5,22,2021-05-22,7,2545,22259
326,20999,2021,5,26,2021-05-26,4,2900,10324
326,21000,2021,5,27,2021-05-27,6,220,10376
326,21001,2021,5,29,2021-05-29,5,225,0
326,21002,2021,5,31,2021-05-31,6,1097,0
326,21003,2021,6,21,2021-06-21,5,168,0
326,21004,2021,7,3,2021-07-03,6,241,9093
326,21005,2021,7,10,2021-07-10,3,111,0
326,21006,2021,7,13,2021-07-13,8,32,0
326,21007,2021,7,14,2021-07-14,5,0,2515
326,21008,2021,7,15,2021-07-15,3,150,0
326,21009,2021,7,16,2021-07-16,6,43,0
326,21010,2021,7,18,2021-07-18,3,79,0
326,21011,2021,7,22,2021-07-22,3,69,0
326,21012,2021,7,28,2021-07-28,3,256,0
326,21013,2021,8,1,2021-08-01,7,57,0
326,21014,2021,8,1,2021-08-01,7,72,0
326,21015,2021,8,5,2021-08-05,3,217,0
326,21016,2021,8,8,2021-08-08,1,86,7215
326,21017,2021,8,8,2021-08-08,1,148,0
326,21018,2021,8,10,2021-08-10,1,403,0
326,21019,2021,8,20,2021-08-20,1,260,0
326,21020,2021,8,21,2021-08-21,6,24,0
326,21021,2021,8,26,2021-08-26,9,585,8683
326,21022,2021,8,27,2021-08-27,3,111,0
326,21023,2021,8,31,2021-08-31,3,145,0
326,21024,2021,9,2,2021-09-02,2,64,0
326,21025,2021,9,8,2021-09-08,8,176,10142
326,21026,2021,9,8,2021-09-08,10,420,2049
326,21027,2021,9,9,2021-09-09,2,280,0
326,21028,2021,9,9,2021-09-09,6,7832,104411
326,21029,2021,9,10,2021-09-10,4,1277,147973
326,21030,2021,9,12,2021-09-12,7,49,0
326,21031,2021,9,19,2021-09-19,8,98,0
326,21032,2021,10,3,2021-10-03,9,77,0
326,21033,2021,10,10,2021-10-10,5,821,0
326,21034,2021,10,12,2021-10-12,8,9,0
326,21035,2021,10,12,2021-10-12,9,68,0
326,21036,2021,10,12,2021-10-12,10,11,0
326,21037,2021,10,15,2021-10-15,6,71,0
326,21038,2021,10,26,2021-10-26,6,74,0
326,21039,2021,10,26,2021-10-26,8,94,0
326,21040,2021,12,7,2021-12-07,4,235,0
326,21041,2021,12,7,2021-12-07,10,53,0
326,21042,2021,12,9,2021-12-09,7,77,0
326,21043,2021,12,14,2021-12-14,10,26,0
326,21044,2021,12,20,2021-12-20,4,44,0
326,21045,2022,1,18,2022-01-18,10,32,0
326,21046,2022,1,23,2022-01-23,1,98,0
326,21047,2022,2,1,2022-02-01,6,899,0
326,21048,2022,2,11,2022-02-11,8,74,0
326,21049,2022,2,22,2022-02-22,7,108,0
327,21050,2021,3,2,2021-03-02,9,1329,1175
327,21051,2021,3,4,2021-03-04,6,31,0
327,21052,2021,3,4,2021-03-04,9,1555,409
327,21053,2021,3,20,2021-03-20,10,882,0
327,21054,2021,3,25,2021-03-25,3,48,0
327,21055,2021,4,5,2021-04-05,5,119,0
327,21056,2021,4,9,2021-04-09,7,553,0
327,21057,2021,4,18,2021-04-18,3,547,1698
327,21058,2021,4,18,2021-04-18,9,27,0
327,21059,2021,4,20,2021-04-20,5,148,1702
327,21060,2021,4,26,2021-04-26,1,1963,0
327,21061,2021,5,29,2021-05-29,5,73,0
327,21062,2021,6,12,2021-06-12,4,274,0
327,21063,2021,7,18,2021-07-18,1,17,0
327,21064,2021,7,25,2021-07-25,10,710,30037
327,21065,2021,7,27,2021-07-27,2,868,0
327,21066,2021,8,2,2021-08-02,7,219,0
327,21067,2021,8,5,2021-08-05,3,76,0
327,21068,2021,8,6,2021-08-06,3,255,0
327,21069,2021,8,12,2021-08-12,7,285,0
327,21070,2021,8,14,2021-08-14,6,98,0
327,21071,2021,9,8,2021-09-08,10,34,0
327,21072,2021,9,11,2021-09-11,7,226,0
327,21073,2021,9,13,2021-09-13,7,1039,0
327,21074,2021,9,17,2021-09-17,1,1730,917
327,21075,2021,9,18,2021-09-18,1,223,0
327,21076,2021,9,19,2021-09-19,2,3330,0
327,21077,2021,9,23,2021-09-23,5,243,0
327,21078,2021,9,28,2021-09-28,7,23,0
327,21079,2021,9,29,2021-09-29,7,28,0
327,21080,2021,10,5,2021-10-05,1,1289,0
327,21081,2021,10,8,2021-10-08,2,309,0
327,21082,2021,10,12,2021-10-12,1,219,0
327,21083,2021,10,14,2021-10-14,1,88,0
327,21084,2021,11,21,2021-11-21,2,9,0
327,21085,2021,11,21,2021-11-21,4,29,0
327,21086,2021,11,22,2021-11-22,5,1059,7421
327,21087,2021,11,22,2021-11-22,7,743,0
327,21088,2021,12,3,2021-12-03,4,1232,19972
327,21089,2021,12,5,2021-12-05,9,203,0
327,21090,2021,12,12,2021-12-12,2,391,0
327,21091,2021,12,14,2021-12-14,4,112,374
327,21092,2021,12,15,2021-12-15,7,160,0
327,21093,2022,1,14,2022-01-14,4,291,0
327,21094,2022,1,19,2022-01-19,4,121,6914
327,21095,2022,1,19,2022-01-19,4,255,3570
327,21096,2022,1,20,2022-01-20,4,230,0
327,21097,2022,1,22,2022-01-22,4,1428,3010
327,21098,2022,2,4,2022-02-04,5,368,0
328,21099,2021,2,25,2021-02-25,9,130,0
328,21100,2021,2,27,2021-02-27,6,110,0
328,21101,2021,2,28,2021-02-28,10,29,0
328,21102,2021,3,8,2021-03-08,6,95,0
328,21103,2021,3,9,2021-03-09,6,234,0
328,21104,2021,3,28,2021-03-28,7,435,0
328,21105,2021,4,1,2021-04-01,4,31,0
328,21106,2021,4,3,2021-04-03,6,14,0
328,21107,2021,4,26,2021-04-26,3,5,0
328,21108,2021,4,30,2021-04-30,3,1032,0
328,21109,2021,4,30,2021-04-30,10,226,367
328,21110,2021,5,6,2021-05-06,4,425,1221
328,21111,2021,5,10,2021-05-10,6,290,0
328,21112,2021,5,10,2021-05-10,8,79,0
328,21113,2021,5,16,2021-05-16,2,4710,0
328,21114,2021,5,22,2021-05-22,10,79,0
328,21115,2021,5,31,2021-05-31,2,300,0
328,21116,2021,6,1,2021-06-01,2,2432,0
328,21117,2021,6,10,2021-06-10,7,2509,0
328,21118,2021,6,18,2021-06-18,9,61,0
328,21119,2021,6,22,2021-06-22,9,31,0
328,21120,2021,6,30,2021-06-30,2,938,2554
328,21121,2021,7,18,2021-07-18,9,114,0
328,21122,2021,7,23,2021-07-23,10,120,0
328,21123,2021,7,27,2021-07-27,7,52,0
328,21124,2021,8,5,2021-08-05,4,25,0
328,21125,2021,8,5,2021-08-05,4,73,0
328,21126,2021,8,7,2021-08-07,7,42,0
328,21127,2021,8,11,2021-08-11,4,647,161396
328,21128,2021,8,13,2021-08-13,4,333,11643
328,21129,2021,8,16,2021-08-16,7,80,0
328,21130,2021,8,28,2021-08-28,10,28,0
328,21131,2021,8,31,2021-08-31,5,150,0
328,21132,2021,9,2,2021-09-02,3,1023,130993
328,21133,2021,9,8,2021-09-08,4,2302,5692
328,21134,2021,9,8,2021-09-08,9,24,0
328,21135,2021,9,12,2021-09-12,7,442,0
328,21136,2021,9,25,2021-09-25,3,5646,9959
328,21137,2021,10,2,2021-10-02,1,30,0
328,21138,2021,10,6,2021-10-06,1,27,7639
328,21139,2021,10,10,2021-10-10,3,254,0
328,21140,2021,10,12,2021-10-12,10,392,0
328,21141,2021,10,20,2021-10-20,1,977,128356
328,21142,2021,10,29,2021-10-29,3,29,0
328,21143,2021,12,4,2021-12-04,4,896,0
328,21144,2021,12,23,2021-12-23,4,45,0
328,21145,2022,1,3,2022-01-03,3,6141,29705
328,21146,2022,1,12,2022-01-12,6,164,0
328,21147,2022,1,23,2022-01-23,1,84,0
328,21148,2022,1,25,2022-01-25,8,23,0
328,21149,2022,2,2,2022-02-02,3,54,0
328,21150,2022,2,4,2022-02-04,9,884,0
328,21151,2022,2,12,2022-02-12,2,152,0
328,21152,2022,2,16,2022-02-16,9,112,0
329,21153,2021,3,4,2021-03-04,3,126,0
329,21154,2021,3,4,2021-03-04,9,27,0
329,21155,2021,3,9,2021-03-09,9,194,0
329,21156,2021,3,15,2021-03-15,9,523,0
329,21157,2021,3,17,2021-03-17,9,45,0
329,21158,2021,3,22,2021-03-22,7,782,0
329,21159,2021,3,30,2021-03-30,6,238,6199
329,21160,2021,3,31,2021-03-31,9,12,0
329,21161,2021,3,31,2021-03-31,9,36,0
329,21162,2021,4,1,2021-04-01,6,0,1972
329,21163,2021,4,8,2021-04-08,8,143,0
329,21164,2021,4,12,2021-04-12,7,18,0
329,21165,2021,4,13,2021-04-13,6,0,34
329,21166,2021,4,14,2021-04-14,2,4619,6343
329,21167,2021,4,14,2021-04-14,4,44,0
329,21168,2021,4,16,2021-04-16,6,427,255
329,21169,2021,4,25,2021-04-25,6,139,1610
329,21170,2021,4,25,2021-04-25,7,202,1094
329,21171,2021,4,28,2021-04-28,4,26,0
329,21172,2021,5,6,2021-05-06,10,29,0
329,21173,2021,5,7,2021-05-07,4,258,157347
329,21174,2021,5,8,2021-05-08,10,57,0
329,21175,2021,5,14,2021-05-14,7,31,0
329,21176,2021,5,22,2021-05-22,10,109,0
329,21177,2021,5,27,2021-05-27,3,501,0
329,21178,2021,5,30,2021-05-30,7,47,0
329,21179,2021,5,31,2021-05-31,5,26,0
329,21180,2021,5,31,2021-05-31,8,31,0
329,21181,2021,6,1,2021-06-01,4,446,0
329,21182,2021,6,8,2021-06-08,5,297,0
329,21183,2021,6,16,2021-06-16,8,345,0
329,21184,2021,6,19,2021-06-19,8,13,0
329,21185,2021,7,1,2021-07-01,1,65,0
329,21186,2021,7,5,2021-07-05,2,420,0
329,21187,2021,7,15,2021-07-15,2,0,550
329,21188,2021,7,17,2021-07-17,3,414,0
329,21189,2021,7,19,2021-07-19,7,214,0
329,21190,2021,7,20,2021-07-20,7,176,0
329,21191,2021,7,23,2021-07-23,3,79,0
329,21192,2021,8,17,2021-08-17,2,389,0
329,21193,2021,8,17,2021-08-17,10,90,498
329,21194,2021,8,18,2021-08-18,10,119,0
329,21195,2021,8,26,2021-08-26,4,1214,2692
329,21196,2021,8,27,2021-08-27,4,582,0
329,21197,2021,9,3,2021-09-03,4,45,0
329,21198,2021,9,4,2021-09-04,4,33080,378694
329,21199,2021,9,5,2021-09-05,7,848,0
329,21200,2021,9,11,2021-09-11,2,1482,0
329,21201,2021,9,13,2021-09-13,4,578,131383
329,21202,2021,9,20,2021-09-20,3,59,0
329,21203,2021,9,22,2021-09-22,4,152,0
329,21204,2021,9,23,2021-09-23,4,256,447
329,21205,2021,9,24,2021-09-24,6,1284,0
329,21206,2021,9,28,2021-09-28,6,945,70179
329,21207,2021,9,29,2021-09-29,4,662,152478
329,21208,2021,9,29,2021-09-29,6,319,0
329,21209,2021,9,30,2021-09-30,7,146,0
329,21210,2021,10,8,2021-10-08,7,487,0
329,21211,2021,10,11,2021-10-11,10,109,0
329,21212,2021,10,31,2021-10-31,1,102,0
329,21213,2021,11,9,2021-11-09,1,219,273
329,21214,2021,11,11,2021-11-11,5,292,0
329,21215,2021,11,13,2021-11-13,6,109,0
329,21216,2021,11,24,2021-11-24,7,25,0
329,21217,2021,12,12,2021-12-12,9,406,0
329,21218,2022,1,5,2022-01-05,1,74,0
329,21219,2022,1,9,2022-01-09,8,26,0
329,21220,2022,1,14,2022-01-14,2,562,0
329,21221,2022,1,17,2022-01-17,2,396,0
329,21222,2022,2,10,2022-02-10,6,362,0
329,21223,2022,2,17,2022-02-17,3,35,0
329,21224,2022,2,18,2022-02-18,8,133,0
330,21225,2021,2,23,2021-02-23,8,187,0
330,21226,2021,3,7,2021-03-07,1,27,0
330,21227,2021,3,7,2021-03-07,4,39,0
330,21228,2021,3,8,2021-03-08,3,969,19335
330,21229,2021,3,8,2021-03-08,4,174,0
330,21230,2021,3,10,2021-03-10,4,812,0
330,21231,2021,3,12,2021-03-12,10,410,0
330,21232,2021,3,13,2021-03-13,5,639,0
330,21233,2021,3,14,2021-03-14,2,276,0
330,21234,2021,3,16,2021-03-16,3,66,0
330,21235,2021,3,17,2021-03-17,4,6981,44534
330,21236,2021,3,17,2021-03-17,5,32432,14803
330,21237,2021,3,18,2021-03-18,5,138,0
330,21238,2021,3,23,2021-03-23,10,6,0
330,21239,2021,3,23,2021-03-23,10,199,0
330,21240,2021,4,2,2021-04-02,4,559,0
330,21241,2021,4,11,2021-04-11,7,202,0
330,21242,2021,4,20,2021-04-20,4,1797,10798
330,21243,2021,4,25,2021-04-25,5,570,0
330,21244,2021,5,10,2021-05-10,7,274,0
330,21245,2021,5,14,2021-05-14,3,173,0
330,21246,2021,5,14,2021-05-14,7,608,37632
330,21247,2021,5,21,2021-05-21,2,130,0
330,21248,2021,5,22,2021-05-22,7,420,0
330,21249,2021,5,23,2021-05-23,4,44,0
330,21250,2021,5,23,2021-05-23,7,263,0
330,21251,2021,5,23,2021-05-23,7,339,403
330,21252,2021,5,29,2021-05-29,2,8288,25896
330,21253,2021,6,3,2021-06-03,7,47,0
330,21254,2021,6,6,2021-06-06,7,626,0
330,21255,2021,6,7,2021-06-07,7,873,0
330,21256,2021,6,7,2021-06-07,10,216,0
330,21257,2021,6,11,2021-06-11,7,106,0
330,21258,2021,6,14,2021-06-14,7,1000,0
330,21259,2021,6,15,2021-06-15,7,263,0
330,21260,2021,6,16,2021-06-16,7,1745,0
330,21261,2021,7,1,2021-07-01,4,399,0
330,21262,2021,7,2,2021-07-02,4,0,331
330,21263,2021,7,20,2021-07-20,10,1782,0
330,21264,2021,7,29,2021-07-29,2,677,0
330,21265,2021,8,7,2021-08-07,9,86,0
330,21266,2021,8,8,2021-08-08,10,17,0
330,21267,2021,8,18,2021-08-18,5,45,0
330,21268,2021,9,1,2021-09-01,2,10112,0
330,21269,2021,9,1,2021-09-01,10,140,0
330,21270,2021,9,16,2021-09-16,3,208,0
330,21271,2021,9,16,2021-09-16,4,152,0
330,21272,2021,9,22,2021-09-22,4,496,0
330,21273,2021,9,25,2021-09-25,6,3213,20292
330,21274,2021,9,25,2021-09-25,9,244,0
330,21275,2021,10,3,2021-10-03,7,5434,94532
330,21276,2021,10,10,2021-10-10,4,622,11491
330,21277,2021,10,12,2021-10-12,7,299,0
330,21278,2021,10,12,2021-10-12,10,52,0
330,21279,2021,10,15,2021-10-15,7,107,0
330,21280,2021,10,21,2021-10-21,3,33,0
330,21281,2021,10,21,2021-10-21,7,72,0
330,21282,2021,10,29,2021-10-29,3,127,0
330,21283,2021,11,3,2021-11-03,7,110,0
330,21284,2021,11,23,2021-11-23,4,37,0
330,21285,2021,12,12,2021-12-12,8,14,0
330,21286,2021,12,15,2021-12-15,9,1826,0
330,21287,2021,12,25,2021-12-25,4,88,0
330,21288,2021,12,28,2021-12-28,4,145,0
330,21289,2021,12,31,2021-12-31,10,84,0
330,21290,2022,1,6,2022-01-06,9,10,0
330,21291,2022,2,7,2022-02-07,4,86,0
330,21292,2022,2,10,2022-02-10,4,30,0
330,21293,2022,2,10,2022-02-10,8,165,0
330,21294,2022,2,12,2022-02-12,9,3,0
331,21295,2021,2,24,2021-02-24,4,47,0
331,21296,2021,3,6,2021-03-06,10,24,0
331,21297,2021,3,11,2021-03-11,1,194,0
331,21298,2021,3,18,2021-03-18,7,554,15651
331,21299,2021,3,19,2021-03-19,1,1058,0
331,21300,2021,3,25,2021-03-25,4,860,73363
331,21301,2021,4,2,2021-04-02,3,0,48
331,21302,2021,4,3,2021-04-03,3,50,278
331,21303,2021,4,8,2021-04-08,8,82,0
331,21304,2021,4,14,2021-04-14,5,464,0
331,21305,2021,4,16,2021-04-16,4,333,0
331,21306,2021,4,20,2021-04-20,4,328,9016
331,21307,2021,5,5,2021-05-05,1,168,0
331,21308,2021,5,8,2021-05-08,8,69,0
331,21309,2021,5,17,2021-05-17,10,5,0
331,21310,2021,5,20,2021-05-20,4,40,0
331,21311,2021,5,28,2021-05-28,4,2906,37830
331,21312,2021,6,11,2021-06-11,9,55,0
331,21313,2021,6,12,2021-06-12,8,50,0
331,21314,2021,6,14,2021-06-14,1,15,0
331,21315,2021,6,15,2021-06-15,1,1057,39
331,21316,2021,6,28,2021-06-28,2,692,0
331,21317,2021,6,28,2021-06-28,8,18,0
331,21318,2021,6,29,2021-06-29,7,44,0
331,21319,2021,6,30,2021-06-30,2,1351,0
331,21320,2021,6,30,2021-06-30,7,287,0
331,21321,2021,7,9,2021-07-09,6,25,0
331,21322,2021,7,11,2021-07-11,6,71,704
331,21323,2021,7,13,2021-07-13,7,725,0
331,21324,2021,7,19,2021-07-19,6,157,0
331,21325,2021,7,20,2021-07-20,6,85,0
331,21326,2021,7,23,2021-07-23,6,29,0
331,21327,2021,7,24,2021-07-24,4,494,0
331,21328,2021,7,25,2021-07-25,2,6180,0
331,21329,2021,7,31,2021-07-31,3,238,0
331,21330,2021,8,4,2021-08-04,7,126,0
331,21331,2021,8,8,2021-08-08,6,866,0
331,21332,2021,8,11,2021-08-11,9,479,0
331,21333,2021,8,13,2021-08-13,7,93,0
331,21334,2021,9,13,2021-09-13,7,5438,187
331,21335,2021,9,20,2021-09-20,3,86,0
331,21336,2021,10,2,2021-10-02,4,504,45796
331,21337,2021,10,31,2021-10-31,8,21,0
331,21338,2021,11,7,2021-11-07,7,68,212
331,21339,2021,11,17,2021-11-17,7,34,0
331,21340,2021,11,18,2021-11-18,7,33,0
331,21341,2021,11,24,2021-11-24,2,0,178
331,21342,2021,11,30,2021-11-30,5,190,0
331,21343,2021,11,30,2021-11-30,7,29,0
331,21344,2021,12,2,2021-12-02,1,342,0
331,21345,2021,12,10,2021-12-10,3,173,0
331,21346,2022,1,1,2022-01-01,1,312,0
331,21347,2022,1,7,2022-01-07,7,610,3028
331,21348,2022,1,25,2022-01-25,9,9,0
331,21349,2022,1,30,2022-01-30,1,122,0
331,21350,2022,1,30,2022-01-30,6,113,1197
331,21351,2022,2,19,2022-02-19,10,38,0
331,21352,2022,2,22,2022-02-22,7,46,0
332,21353,2021,2,23,2021-02-23,9,260,0
332,21354,2021,2,28,2021-02-28,6,124,0
332,21355,2021,3,1,2021-03-01,6,1012,2554
332,21356,2021,3,3,2021-03-03,7,955,677
332,21357,2021,3,5,2021-03-05,5,255,0
332,21358,2021,3,14,2021-03-14,6,169,0
332,21359,2021,3,19,2021-03-19,7,487,0
332,21360,2021,3,20,2021-03-20,8,131,0
332,21361,2021,3,21,2021-03-21,7,2855,151974
332,21362,2021,3,27,2021-03-27,6,149,0
332,21363,2021,3,29,2021-03-29,3,53,0
332,21364,2021,4,3,2021-04-03,8,14,0
332,21365,2021,4,7,2021-04-07,9,69,795
332,21366,2021,4,16,2021-04-16,9,19,0
332,21367,2021,4,24,2021-04-24,9,27,0
332,21368,2021,4,26,2021-04-26,4,41,0
332,21369,2021,5,1,2021-05-01,10,34,0
332,21370,2021,5,4,2021-05-04,4,323,5990
332,21371,2021,5,8,2021-05-08,5,108,0
332,21372,2021,5,9,2021-05-09,2,130,0
332,21373,2021,5,9,2021-05-09,2,198,0
332,21374,2021,5,9,2021-05-09,5,183,0
332,21375,2021,5,16,2021-05-16,2,0,1562
332,21376,2021,5,20,2021-05-20,2,1672,0
332,21377,2021,5,26,2021-05-26,4,320,0
332,21378,2021,6,1,2021-06-01,4,325,0
332,21379,2021,6,4,2021-06-04,9,89,0
332,21380,2021,6,5,2021-06-05,4,158,1341
332,21381,2021,6,5,2021-06-05,9,4,0
332,21382,2021,6,10,2021-06-10,3,632,0
332,21383,2021,6,13,2021-06-13,4,167,0
332,21384,2021,6,15,2021-06-15,3,27,0
332,21385,2021,6,15,2021-06-15,4,116,0
332,21386,2021,6,22,2021-06-22,3,58,0
332,21387,2021,6,26,2021-06-26,4,484,15727
332,21388,2021,6,30,2021-06-30,8,20,0
332,21389,2021,7,2,2021-07-02,3,462,0
332,21390,2021,7,7,2021-07-07,1,219,0
332,21391,2021,7,10,2021-07-10,1,199,0
332,21392,2021,7,12,2021-07-12,4,80,2534
332,21393,2021,7,12,2021-07-12,4,689,3176
332,21394,2021,7,12,2021-07-12,8,160,0
332,21395,2021,7,12,2021-07-12,9,38,3352
332,21396,2021,7,25,2021-07-25,3,721,2449
332,21397,2021,7,27,2021-07-27,4,2093,29582
332,21398,2021,7,28,2021-07-28,4,156,0
332,21399,2021,8,3,2021-08-03,3,248,0
332,21400,2021,8,6,2021-08-06,9,49,0
332,21401,2021,9,2,2021-09-02,6,11,0
332,21402,2021,9,3,2021-09-03,8,244,0
332,21403,2021,9,8,2021-09-08,6,637,0
332,21404,2021,9,15,2021-09-15,6,2424,230771
332,21405,2021,9,16,2021-09-16,6,8,0
332,21406,2021,9,17,2021-09-17,6,17,0
332,21407,2021,9,22,2021-09-22,6,326,23006
332,21408,2021,9,22,2021-09-22,7,358,0
332,21409,2021,9,27,2021-09-27,1,387,0
332,21410,2021,10,2,2021-10-02,6,430,0
332,21411,2021,10,6,2021-10-06,4,58,0
332,21412,2021,10,10,2021-10-10,3,36,0
332,21413,2021,10,23,2021-10-23,9,27,0
332,21414,2021,10,24,2021-10-24,5,0,5359
332,21415,2021,10,28,2021-10-28,6,580,0
332,21416,2021,11,9,2021-11-09,2,1152,0
332,21417,2021,11,23,2021-11-23,5,116,0
332,21418,2021,12,8,2021-12-08,6,247,22235
332,21419,2021,12,28,2021-12-28,4,1044,6961
332,21420,2022,1,5,2022-01-05,9,39,0
332,21421,2022,1,16,2022-01-16,8,382,0
332,21422,2022,1,21,2022-01-21,8,60,0
332,21423,2022,1,24,2022-01-24,3,84,0
332,21424,2022,1,28,2022-01-28,8,7561,10396
332,21425,2022,1,31,2022-01-31,10,51,0
333,21426,2021,2,24,2021-02-24,5,750,0
333,21427,2021,3,3,2021-03-03,2,0,429
333,21428,2021,3,4,2021-03-04,8,112,0
333,21429,2021,3,5,2021-03-05,4,1312,5166
333,21430,2021,3,24,2021-03-24,10,1165,0
333,21431,2021,3,28,2021-03-28,4,109,11053
333,21432,2021,3,31,2021-03-31,3,598,0
333,21433,2021,4,9,2021-04-09,1,50,188
333,21434,2021,4,25,2021-04-25,4,20,4999
333,21435,2021,5,2,2021-05-02,1,377,1270
333,21436,2021,5,4,2021-05-04,6,500,1929
333,21437,2021,5,4,2021-05-04,10,65,0
333,21438,2021,5,5,2021-05-05,9,112,0
333,21439,2021,5,6,2021-05-06,2,2440,99660
333,21440,2021,5,16,2021-05-16,1,201,0
333,21441,2021,5,25,2021-05-25,1,2871,295
333,21442,2021,6,2,2021-06-02,7,335,0
333,21443,2021,6,3,2021-06-03,8,205,0
333,21444,2021,6,4,2021-06-04,6,23,0
333,21445,2021,6,6,2021-06-06,2,604,0
333,21446,2021,6,8,2021-06-08,5,278,0
333,21447,2021,6,8,2021-06-08,8,88,0
333,21448,2021,6,9,2021-06-09,5,254,0
333,21449,2021,6,10,2021-06-10,6,799,2287
333,21450,2021,6,11,2021-06-11,2,139,0
333,21451,2021,6,20,2021-06-20,5,359,0
333,21452,2021,7,1,2021-07-01,10,451,11492
333,21453,2021,7,12,2021-07-12,1,157,0
333,21454,2021,7,12,2021-07-12,4,194,0
333,21455,2021,7,13,2021-07-13,1,440,0
333,21456,2021,7,13,2021-07-13,4,82,4326
333,21457,2021,7,19,2021-07-19,1,45,1681
333,21458,2021,7,21,2021-07-21,9,262,19180
333,21459,2021,8,2,2021-08-02,10,37,0
333,21460,2021,8,4,2021-08-04,10,102,0
333,21461,2021,8,6,2021-08-06,10,37,0
333,21462,2021,8,11,2021-08-11,3,685,7154
333,21463,2021,8,21,2021-08-21,10,27,0
333,21464,2021,8,21,2021-08-21,10,46,0
333,21465,2021,9,3,2021-09-03,6,34,20153
333,21466,2021,9,3,2021-09-03,6,117,0
333,21467,2021,9,7,2021-09-07,8,105,0
333,21468,2021,9,14,2021-09-14,8,52,0
333,21469,2021,9,17,2021-09-17,6,580,0
333,21470,2021,9,17,2021-09-17,8,1091,0
333,21471,2021,9,18,2021-09-18,8,503,0
333,21472,2021,9,21,2021-09-21,4,871,4187
333,21473,2021,9,23,2021-09-23,4,51,0
333,21474,2021,10,2,2021-10-02,1,229,0
333,21475,2021,10,3,2021-10-03,6,43,0
333,21476,2021,10,5,2021-10-05,7,215,0
333,21477,2021,10,13,2021-10-13,4,20,0
333,21478,2021,10,17,2021-10-17,1,32,0
333,21479,2021,10,17,2021-10-17,6,42,0
333,21480,2021,10,27,2021-10-27,4,97,0
333,21481,2021,11,5,2021-11-05,9,248,0
333,21482,2021,11,8,2021-11-08,2,612,0
333,21483,2021,11,11,2021-11-11,6,5,0
