simulated_period,simulated_disaster,year,month,day,date,region,pa_projects
11,626,2021,5,23,2021-05-23,8,682
11,627,2021,5,26,2021-05-26,7,403
11,628,2021,5,27,2021-05-27,2,182
11,629,2021,5,27,2021-05-27,8,0
11,630,2021,6,6,2021-06-06,3,55
11,631,2021,6,6,2021-06-06,3,333
11,632,2021,6,7,2021-06-07,6,746
11,633,2021,6,13,2021-06-13,7,323
11,634,2021,6,15,2021-06-15,7,175
11,635,2021,6,26,2021-06-26,7,149
11,636,2021,6,27,2021-06-27,7,793
11,637,2021,6,30,2021-06-30,1,67
11,638,2021,7,6,2021-07-06,9,0
11,639,2021,7,18,2021-07-18,9,24
11,640,2021,7,18,2021-07-18,9,324
11,641,2021,7,20,2021-07-20,7,216
11,642,2021,8,3,2021-08-03,1,1024
11,643,2021,8,4,2021-08-04,3,456
11,644,2021,8,5,2021-08-05,1,153
11,645,2021,8,6,2021-08-06,8,59
11,646,2021,8,7,2021-08-07,9,193
11,647,2021,8,11,2021-08-11,1,168
11,648,2021,8,18,2021-08-18,8,28
11,649,2021,8,23,2021-08-23,1,1001
11,650,2021,8,23,2021-08-23,2,368
11,651,2021,9,6,2021-09-06,3,131
11,652,2021,9,15,2021-09-15,10,172
11,653,2021,9,22,2021-09-22,10,442
11,654,2021,10,15,2021-10-15,3,56
11,655,2021,10,24,2021-10-24,3,153
11,656,2021,11,1,2021-11-01,7,732
11,657,2021,11,8,2021-11-08,5,200
11,658,2021,11,17,2021-11-17,4,783
11,659,2021,11,19,2021-11-19,3,433
11,660,2021,12,8,2021-12-08,10,103
11,661,2021,12,13,2021-12-13,10,196
11,662,2021,12,20,2021-12-20,4,0
11,663,2022,1,9,2022-01-09,8,365
12,664,2021,1,29,2021-01-29,2,102
12,665,2021,2,5,2021-02-05,5,63
12,666,2021,2,28,2021-02-28,1,438
12,667,2021,3,11,2021-03-11,4,188
12,668,2021,3,13,2021-03-13,4,144
12,669,2021,3,14,2021-03-14,8,175
12,670,2021,3,22,2021-03-22,8,5
12,671,2021,3,25,2021-03-25,8,285
12,672,2021,3,26,2021-03-26,2,219
12,673,2021,3,26,2021-03-26,7,544
12,674,2021,3,27,2021-03-27,3,2223
12,675,2021,3,27,2021-03-27,4,54
12,676,2021,3,31,2021-03-31,1,226
12,677,2021,3,31,2021-03-31,4,259
12,678,2021,4,4,2021-04-04,6,32
12,679,2021,4,4,2021-04-04,6,73
12,680,2021,4,4,2021-04-04,8,91
12,681,2021,4,6,2021-04-06,4,351
12,682,2021,4,8,2021-04-08,9,24
12,683,2021,4,10,2021-04-10,10,132
12,684,2021,4,19,2021-04-19,9,92
12,685,2021,4,28,2021-04-28,4,2070
12,686,2021,5,8,2021-05-08,3,46
12,687,2021,5,21,2021-05-21,10,1497
12,688,2021,6,10,2021-06-10,6,368
12,689,2021,6,18,2021-06-18,8,204
12,690,2021,6,21,2021-06-21,7,372
12,691,2021,6,23,2021-06-23,6,168
12,692,2021,6,29,2021-06-29,6,275
12,693,2021,7,22,2021-07-22,10,65
12,694,2021,8,1,2021-08-01,8,85
12,695,2021,8,2,2021-08-02,5,100
12,696,2021,8,4,2021-08-04,3,470
12,697,2021,8,4,2021-08-04,8,13
12,698,2021,8,4,2021-08-04,8,38
12,699,2021,8,9,2021-08-09,4,57
12,700,2021,8,16,2021-08-16,6,288
12,701,2021,8,19,2021-08-19,4,270
12,702,2021,8,25,2021-08-25,4,863
12,703,2021,8,29,2021-08-29,4,0
12,704,2021,8,30,2021-08-30,6,33
12,705,2021,8,31,2021-08-31,4,43
12,706,2021,9,3,2021-09-03,3,17
12,707,2021,9,6,2021-09-06,6,13
12,708,2021,9,8,2021-09-08,6,95
12,709,2021,9,12,2021-09-12,5,519
12,710,2021,9,19,2021-09-19,2,92
12,711,2021,9,24,2021-09-24,6,120
12,712,2021,9,29,2021-09-29,6,75
12,713,2021,10,3,2021-10-03,10,128
12,714,2021,10,9,2021-10-09,4,104
12,715,2021,10,11,2021-10-11,2,357
12,716,2021,10,13,2021-10-13,3,46
12,717,2021,10,13,2021-10-13,8,11
12,718,2021,10,14,2021-10-14,3,194
12,719,2021,10,24,2021-10-24,7,0
12,720,2021,10,28,2021-10-28,3,650
12,721,2021,11,3,2021-11-03,6,40
12,722,2021,11,7,2021-11-07,10,91
12,723,2021,11,22,2021-11-22,10,47
12,724,2021,11,27,2021-11-27,10,419
12,725,2021,12,14,2021-12-14,4,4843
12,726,2021,12,15,2021-12-15,8,142
12,727,2021,12,18,2021-12-18,10,120
13,728,2021,1,21,2021-01-21,9,21
13,729,2021,2,2,2021-02-02,5,997
13,730,2021,2,7,2021-02-07,4,51
13,731,2021,2,26,2021-02-26,5,38
13,732,2021,2,28,2021-02-28,10,85
13,733,2021,3,5,2021-03-05,2,1757
13,734,2021,3,5,2021-03-05,5,559
13,735,2021,3,12,2021-03-12,4,520
13,736,2021,3,17,2021-03-17,4,232
13,737,2021,3,20,2021-03-20,1,315
13,738,2021,3,23,2021-03-23,8,729
13,739,2021,3,30,2021-03-30,9,283
13,740,2021,4,1,2021-04-01,9,52
13,741,2021,4,13,2021-04-13,1,70
13,742,2021,5,4,2021-05-04,5,461
13,743,2021,5,8,2021-05-08,5,216
13,744,2021,5,27,2021-05-27,8,72
13,745,2021,6,1,2021-06-01,6,269
13,746,2021,7,2,2021-07-02,5,5773
13,747,2021,7,5,2021-07-05,8,48
13,748,2021,7,6,2021-07-06,4,772
13,749,2021,7,7,2021-07-07,7,175
13,750,2021,7,17,2021-07-17,1,58
13,751,2021,7,20,2021-07-20,7,478
13,752,2021,7,21,2021-07-21,4,0
13,753,2021,7,26,2021-07-26,1,515
13,754,2021,7,26,2021-07-26,7,262
13,755,2021,7,27,2021-07-27,1,84
13,756,2021,7,27,2021-07-27,4,85
13,757,2021,7,30,2021-07-30,7,462
13,758,2021,8,11,2021-08-11,5,11293
13,759,2021,8,15,2021-08-15,6,1428
13,760,2021,8,24,2021-08-24,6,1427
13,761,2021,8,28,2021-08-28,5,459
13,762,2021,8,30,2021-08-30,5,12
13,763,2021,9,3,2021-09-03,5,1542
13,764,2021,9,4,2021-09-04,7,87
13,765,2021,9,15,2021-09-15,7,337
13,766,2021,9,18,2021-09-18,8,223
13,767,2021,10,18,2021-10-18,7,125
13,768,2021,10,23,2021-10-23,4,1711
13,769,2021,11,2,2021-11-02,8,20
13,770,2021,11,6,2021-11-06,8,0
13,771,2021,11,10,2021-11-10,8,107
13,772,2021,11,12,2021-11-12,8,826
13,773,2021,11,13,2021-11-13,4,124
13,774,2021,11,21,2021-11-21,1,627
13,775,2022,1,7,2022-01-07,1,59
14,776,2021,2,1,2021-02-01,8,79
14,777,2021,2,5,2021-02-05,9,123
14,778,2021,2,8,2021-02-08,8,638
14,779,2021,2,19,2021-02-19,4,695
14,780,2021,2,25,2021-02-25,8,267
14,781,2021,3,3,2021-03-03,7,82
14,782,2021,3,5,2021-03-05,3,354
14,783,2021,3,9,2021-03-09,5,8172
14,784,2021,3,10,2021-03-10,3,265
14,785,2021,3,15,2021-03-15,7,636
14,786,2021,4,2,2021-04-02,5,0
14,787,2021,4,5,2021-04-05,6,119
14,788,2021,4,6,2021-04-06,1,82
14,789,2021,4,7,2021-04-07,6,303
14,790,2021,4,10,2021-04-10,6,193
14,791,2021,4,13,2021-04-13,7,2885
14,792,2021,4,14,2021-04-14,6,563
14,793,2021,4,15,2021-04-15,10,155
14,794,2021,4,18,2021-04-18,5,373
14,795,2021,4,19,2021-04-19,5,119
14,796,2021,4,19,2021-04-19,9,0
14,797,2021,4,20,2021-04-20,8,94
14,798,2021,4,21,2021-04-21,6,2007
14,799,2021,4,29,2021-04-29,10,45
14,800,2021,5,1,2021-05-01,3,332
14,801,2021,5,11,2021-05-11,2,1369
14,802,2021,5,12,2021-05-12,6,113
14,803,2021,5,12,2021-05-12,8,270
14,804,2021,5,17,2021-05-17,1,596
14,805,2021,5,21,2021-05-21,8,59
14,806,2021,5,25,2021-05-25,8,0
14,807,2021,6,15,2021-06-15,6,40
14,808,2021,6,21,2021-06-21,9,211
14,809,2021,7,18,2021-07-18,2,1400
14,810,2021,7,24,2021-07-24,1,236
14,811,2021,8,1,2021-08-01,8,654
14,812,2021,8,22,2021-08-22,8,33
14,813,2021,9,1,2021-09-01,1,79
14,814,2021,9,1,2021-09-01,1,235
14,815,2021,9,4,2021-09-04,3,61
14,816,2021,9,5,2021-09-05,8,195
14,817,2021,9,6,2021-09-06,3,2468
14,818,2021,9,10,2021-09-10,1,83
14,819,2021,9,11,2021-09-11,5,395
14,820,2021,9,12,2021-09-12,8,206
14,821,2021,9,13,2021-09-13,1,697
14,822,2021,9,30,2021-09-30,2,316
14,823,2021,10,10,2021-10-10,5,1413
14,824,2021,11,5,2021-11-05,8,45
14,825,2021,11,8,2021-11-08,5,122
14,826,2021,11,12,2021-11-12,3,19
14,827,2021,12,19,2021-12-19,9,0
14,828,2021,12,28,2021-12-28,10,22
14,829,2022,1,19,2022-01-19,7,430
15,830,2021,1,21,2021-01-21,8,60
15,831,2021,1,22,2021-01-22,8,72
15,832,2021,1,31,2021-01-31,6,96
15,833,2021,3,8,2021-03-08,7,201
15,834,2021,3,9,2021-03-09,6,23
15,835,2021,3,9,2021-03-09,6,24
15,836,2021,3,11,2021-03-11,7,752
15,837,2021,3,17,2021-03-17,6,59
15,838,2021,3,18,2021-03-18,2,116
15,839,2021,3,25,2021-03-25,6,1287
15,840,2021,3,29,2021-03-29,9,40
15,841,2021,4,9,2021-04-09,1,334
15,842,2021,5,1,2021-05-01,4,215
15,843,2021,5,3,2021-05-03,10,43
15,844,2021,5,6,2021-05-06,2,112
15,845,2021,5,6,2021-05-06,2,2227
15,846,2021,5,6,2021-05-06,9,468
15,847,2021,5,8,2021-05-08,10,401
15,848,2021,5,11,2021-05-11,4,178
15,849,2021,5,17,2021-05-17,7,0
15,850,2021,5,23,2021-05-23,1,20
15,851,2021,5,27,2021-05-27,1,55
15,852,2021,5,30,2021-05-30,8,175
15,853,2021,6,7,2021-06-07,3,138
15,854,2021,6,7,2021-06-07,4,93
15,855,2021,6,19,2021-06-19,5,566
15,856,2021,6,28,2021-06-28,5,125
15,857,2021,7,7,2021-07-07,2,217
15,858,2021,7,21,2021-07-21,2,202
15,859,2021,7,22,2021-07-22,9,37
15,860,2021,7,25,2021-07-25,2,402
15,861,2021,7,30,2021-07-30,1,54
15,862,2021,8,1,2021-08-01,2,194
15,863,2021,8,5,2021-08-05,4,161
15,864,2021,8,6,2021-08-06,4,61
15,865,2021,8,6,2021-08-06,4,1861
15,866,2021,8,9,2021-08-09,4,1293
15,867,2021,8,12,2021-08-12,5,619
15,868,2021,8,12,2021-08-12,10,57
15,869,2021,8,14,2021-08-14,5,1622
15,870,2021,8,15,2021-08-15,8,447
15,871,2021,8,16,2021-08-16,3,98
15,872,2021,8,19,2021-08-19,2,278
15,873,2021,8,22,2021-08-22,4,263
15,874,2021,8,23,2021-08-23,5,210
15,875,2021,8,24,2021-08-24,2,179
15,876,2021,8,25,2021-08-25,5,158
15,877,2021,8,28,2021-08-28,4,11
15,878,2021,8,31,2021-08-31,2,151
15,879,2021,8,31,2021-08-31,5,99
15,880,2021,8,31,2021-08-31,6,86
15,881,2021,9,12,2021-09-12,5,290
15,882,2021,9,15,2021-09-15,6,212
15,883,2021,9,19,2021-09-19,4,2155
15,884,2021,9,19,2021-09-19,8,258
15,885,2021,9,24,2021-09-24,8,495
15,886,2021,9,26,2021-09-26,2,169
15,887,2021,10,1,2021-10-01,9,286
15,888,2021,10,19,2021-10-19,7,850
15,889,2021,10,23,2021-10-23,5,95
15,890,2021,10,31,2021-10-31,5,108
15,891,2021,11,3,2021-11-03,10,14
15,892,2021,12,17,2021-12-17,5,460
15,893,2021,12,26,2021-12-26,3,159
15,894,2021,12,28,2021-12-28,8,34
15,895,2021,12,31,2021-12-31,8,36
15,896,2022,1,10,2022-01-10,7,3852
15,897,2022,1,16,2022-01-16,9,124
15,898,2022,1,19,2022-01-19,5,254
16,899,2021,1,20,2021-01-20,9,84
16,900,2021,2,3,2021-02-03,4,316
16,901,2021,2,13,2021-02-13,9,35
16,902,2021,2,25,2021-02-25,4,79
16,903,2021,2,25,2021-02-25,4,198
16,904,2021,2,25,2021-02-25,4,348
16,905,2021,2,27,2021-02-27,6,191
16,906,2021,2,28,2021-02-28,9,270
16,907,2021,3,3,2021-03-03,1,179
16,908,2021,3,5,2021-03-05,5,264
16,909,2021,3,18,2021-03-18,2,1210
16,910,2021,3,23,2021-03-23,7,1732
16,911,2021,3,30,2021-03-30,4,386
16,912,2021,4,3,2021-04-03,3,977
16,913,2021,4,16,2021-04-16,6,131
16,914,2021,4,18,2021-04-18,3,1028
16,915,2021,4,24,2021-04-24,6,66
16,916,2021,5,2,2021-05-02,7,1798
16,917,2021,5,3,2021-05-03,5,941
16,918,2021,5,11,2021-05-11,7,113
16,919,2021,5,18,2021-05-18,10,89
16,920,2021,5,19,2021-05-19,4,680
16,921,2021,5,21,2021-05-21,10,320
16,922,2021,5,26,2021-05-26,7,157
16,923,2021,5,29,2021-05-29,2,1842
16,924,2021,6,3,2021-06-03,1,306
16,925,2021,6,11,2021-06-11,1,264
16,926,2021,6,15,2021-06-15,1,26
16,927,2021,6,15,2021-06-15,4,46
16,928,2021,6,16,2021-06-16,4,1921
16,929,2021,6,18,2021-06-18,5,1919
16,930,2021,7,4,2021-07-04,4,1439
16,931,2021,7,10,2021-07-10,4,63
16,932,2021,7,16,2021-07-16,3,117
16,933,2021,7,18,2021-07-18,10,50
16,934,2021,7,24,2021-07-24,9,99
16,935,2021,7,25,2021-07-25,5,117
16,936,2021,7,29,2021-07-29,9,126
16,937,2021,8,1,2021-08-01,4,248
16,938,2021,8,3,2021-08-03,6,20
16,939,2021,8,3,2021-08-03,8,30
16,940,2021,8,6,2021-08-06,5,628
16,941,2021,8,7,2021-08-07,3,0
16,942,2021,8,8,2021-08-08,3,440
16,943,2021,8,11,2021-08-11,7,177
16,944,2021,8,11,2021-08-11,8,79
16,945,2021,8,15,2021-08-15,8,504
16,946,2021,8,25,2021-08-25,8,94
16,947,2021,8,27,2021-08-27,4,2405
16,948,2021,9,3,2021-09-03,1,239
16,949,2021,9,6,2021-09-06,7,117
16,950,2021,9,7,2021-09-07,4,43
16,951,2021,9,11,2021-09-11,4,0
16,952,2021,9,11,2021-09-11,5,245
16,953,2021,9,15,2021-09-15,8,33
16,954,2021,9,28,2021-09-28,1,107
16,955,2021,9,30,2021-09-30,9,67
16,956,2021,10,1,2021-10-01,6,661
16,957,2021,10,8,2021-10-08,3,0
16,958,2021,10,8,2021-10-08,9,128
16,959,2021,10,20,2021-10-20,6,23
16,960,2021,10,29,2021-10-29,3,1614
16,961,2021,10,29,2021-10-29,6,9
16,962,2021,10,31,2021-10-31,5,158
16,963,2021,11,1,2021-11-01,5,38
16,964,2021,12,8,2021-12-08,5,279
16,965,2021,12,28,2021-12-28,2,96
16,966,2022,1,18,2022-01-18,9,0
17,967,2021,1,21,2021-01-21,4,85
17,968,2021,1,24,2021-01-24,6,96
17,969,2021,1,31,2021-01-31,4,45
17,970,2021,2,5,2021-02-05,3,112
17,971,2021,2,20,2021-02-20,6,60
17,972,2021,2,26,2021-02-26,6,188
17,973,2021,3,3,2021-03-03,2,717
17,974,2021,3,9,2021-03-09,6,296
17,975,2021,3,13,2021-03-13,1,179
17,976,2021,3,15,2021-03-15,3,108
17,977,2021,3,28,2021-03-28,1,293
17,978,2021,4,2,2021-04-02,6,194
17,979,2021,4,11,2021-04-11,8,141
17,980,2021,4,17,2021-04-17,8,1002
17,981,2021,4,26,2021-04-26,3,334
17,982,2021,5,9,2021-05-09,5,0
17,983,2021,6,8,2021-06-08,4,87
17,984,2021,6,15,2021-06-15,10,205
17,985,2021,6,19,2021-06-19,2,3811
17,986,2021,6,21,2021-06-21,3,2996
17,987,2021,6,21,2021-06-21,4,148
17,988,2021,7,3,2021-07-03,8,80
17,989,2021,7,6,2021-07-06,9,1348
17,990,2021,7,24,2021-07-24,3,1057
17,991,2021,9,11,2021-09-11,7,1090
17,992,2021,9,11,2021-09-11,10,181
17,993,2021,9,11,2021-09-11,10,710
17,994,2021,9,28,2021-09-28,7,7
17,995,2021,10,7,2021-10-07,2,237
17,996,2021,10,28,2021-10-28,10,95
17,997,2021,11,2,2021-11-02,4,85
17,998,2021,11,5,2021-11-05,9,327
17,999,2021,11,10,2021-11-10,3,280
17,1000,2021,11,30,2021-11-30,10,77
17,1001,2021,12,9,2021-12-09,10,33
17,1002,2021,12,17,2021-12-17,6,64
17,1003,2021,12,18,2021-12-18,6,28
17,1004,2021,12,29,2021-12-29,6,391
17,1005,2022,1,4,2022-01-04,8,235
17,1006,2022,1,5,2022-01-05,3,752
17,1007,2022,1,6,2022-01-06,6,93
17,1008,2022,1,11,2022-01-11,1,31
17,1009,2022,1,11,2022-01-11,6,86
18,1010,2021,1,20,2021-01-20,6,4
18,1011,2021,1,25,2021-01-25,10,73
18,1012,2021,1,30,2021-01-30,9,26
18,1013,2021,2,1,2021-02-01,7,278
18,1014,2021,2,1,2021-02-01,8,227
18,1015,2021,2,13,2021-02-13,7,233
18,1016,2021,2,22,2021-02-22,5,24
18,1017,2021,2,25,2021-02-25,9,21
18,1018,2021,3,8,2021-03-08,7,431
18,1019,2021,3,9,2021-03-09,4,330
18,1020,2021,3,11,2021-03-11,7,55
18,1021,2021,4,1,2021-04-01,10,589
18,1022,2021,4,2,2021-04-02,8,834
18,1023,2021,4,3,2021-04-03,8,51
18,1024,2021,4,12,2021-04-12,4,221
18,1025,2021,4,18,2021-04-18,4,320
18,1026,2021,4,20,2021-04-20,6,262
18,1027,2021,4,22,2021-04-22,4,1268
18,1028,2021,4,24,2021-04-24,7,124
18,1029,2021,5,5,2021-05-05,7,318
18,1030,2021,6,18,2021-06-18,6,248
18,1031,2021,6,23,2021-06-23,1,12
18,1032,2021,6,23,2021-06-23,1,186
18,1033,2021,6,25,2021-06-25,6,504
18,1034,2021,6,25,2021-06-25,7,91
18,1035,2021,6,28,2021-06-28,6,278
18,1036,2021,6,28,2021-06-28,8,49
18,1037,2021,7,2,2021-07-02,6,178
18,1038,2021,7,11,2021-07-11,4,187
18,1039,2021,7,11,2021-07-11,6,105
18,1040,2021,7,13,2021-07-13,3,219
18,1041,2021,7,15,2021-07-15,8,42
18,1042,2021,7,18,2021-07-18,4,146
18,1043,2021,7,20,2021-07-20,2,643
18,1044,2021,7,25,2021-07-25,4,354
18,1045,2021,8,5,2021-08-05,4,9377
18,1046,2021,8,13,2021-08-13,8,79
18,1047,2021,8,16,2021-08-16,7,2134
18,1048,2021,8,23,2021-08-23,6,269
18,1049,2021,8,26,2021-08-26,4,99
18,1050,2021,8,27,2021-08-27,4,1662
18,1051,2021,8,28,2021-08-28,4,185
18,1052,2021,9,4,2021-09-04,7,123
18,1053,2021,9,12,2021-09-12,4,57
18,1054,2021,9,15,2021-09-15,6,144
18,1055,2021,10,7,2021-10-07,9,43
18,1056,2021,10,20,2021-10-20,10,35
18,1057,2021,10,29,2021-10-29,6,41
18,1058,2021,11,18,2021-11-18,8,363
18,1059,2021,11,22,2021-11-22,9,139
18,1060,2021,11,26,2021-11-26,10,39
18,1061,2021,12,1,2021-12-01,7,207
18,1062,2021,12,4,2021-12-04,7,167
18,1063,2021,12,4,2021-12-04,7,280
18,1064,2021,12,11,2021-12-11,10,20
19,1065,2021,1,31,2021-01-31,9,744
19,1066,2021,2,5,2021-02-05,6,151
19,1067,2021,2,15,2021-02-15,5,148
19,1068,2021,2,24,2021-02-24,9,52
19,1069,2021,2,25,2021-02-25,8,49
19,1070,2021,3,10,2021-03-10,4,266
19,1071,2021,3,12,2021-03-12,4,63
19,1072,2021,3,17,2021-03-17,4,183
19,1073,2021,3,30,2021-03-30,1,36
19,1074,2021,3,30,2021-03-30,9,384
19,1075,2021,4,1,2021-04-01,3,143
19,1076,2021,4,1,2021-04-01,7,493
19,1077,2021,4,2,2021-04-02,7,325
19,1078,2021,4,4,2021-04-04,5,1858
19,1079,2021,4,8,2021-04-08,6,64
19,1080,2021,4,11,2021-04-11,7,69
19,1081,2021,4,15,2021-04-15,1,81
19,1082,2021,4,16,2021-04-16,7,395
19,1083,2021,4,22,2021-04-22,4,10
19,1084,2021,4,26,2021-04-26,3,432
19,1085,2021,4,30,2021-04-30,3,1792
19,1086,2021,5,3,2021-05-03,3,80
19,1087,2021,5,4,2021-05-04,4,685
19,1088,2021,5,11,2021-05-11,2,1269
19,1089,2021,5,11,2021-05-11,7,413
19,1090,2021,5,20,2021-05-20,6,1685
19,1091,2021,5,22,2021-05-22,3,583
19,1092,2021,5,22,2021-05-22,9,29
19,1093,2021,5,23,2021-05-23,7,345
19,1094,2021,5,25,2021-05-25,4,212
19,1095,2021,6,3,2021-06-03,6,4068
19,1096,2021,6,18,2021-06-18,7,153
19,1097,2021,7,8,2021-07-08,8,91
19,1098,2021,7,15,2021-07-15,7,143
19,1099,2021,7,17,2021-07-17,5,277
19,1100,2021,7,28,2021-07-28,2,626
19,1101,2021,8,2,2021-08-02,3,352
19,1102,2021,8,2,2021-08-02,4,20
19,1103,2021,8,9,2021-08-09,10,102
19,1104,2021,8,12,2021-08-12,4,84
19,1105,2021,8,19,2021-08-19,8,118
19,1106,2021,8,21,2021-08-21,4,80
19,1107,2021,8,21,2021-08-21,9,371
19,1108,2021,8,22,2021-08-22,1,59
19,1109,2021,8,31,2021-08-31,4,598
19,1110,2021,9,3,2021-09-03,4,391
19,1111,2021,9,17,2021-09-17,3,55
19,1112,2021,10,11,2021-10-11,8,244
19,1113,2021,10,14,2021-10-14,8,25
19,1114,2021,10,29,2021-10-29,6,64
19,1115,2021,10,29,2021-10-29,8,155
19,1116,2021,10,31,2021-10-31,7,452
19,1117,2021,11,9,2021-11-09,7,278
19,1118,2021,11,22,2021-11-22,7,314
19,1119,2021,11,24,2021-11-24,7,10
19,1120,2021,11,26,2021-11-26,7,660
19,1121,2021,12,1,2021-12-01,4,896
19,1122,2021,12,6,2021-12-06,8,312
19,1123,2021,12,8,2021-12-08,5,16
19,1124,2021,12,9,2021-12-09,5,79
19,1125,2021,12,14,2021-12-14,7,141
19,1126,2021,12,24,2021-12-24,4,146
19,1127,2021,12,25,2021-12-25,4,355
19,1128,2022,1,6,2022-01-06,7,236
19,1129,2022,1,17,2022-01-17,2,81
19,1130,2022,1,17,2022-01-17,7,859
19,1131,2022,1,18,2022-01-18,6,62
19,1132,2022,1,19,2022-01-19,8,63
20,1133,2021,2,1,2021-02-01,7,435
20,1134,2021,2,3,2021-02-03,9,209
20,1135,2021,2,11,2021-02-11,4,82
20,1136,2021,3,1,2021-03-01,4,1077
20,1137,2021,3,6,2021-03-06,4,1506
20,1138,2021,3,20,2021-03-20,8,217
20,1139,2021,3,26,2021-03-26,4,334
20,1140,2021,3,27,2021-03-27,1,33
20,1141,2021,4,7,2021-04-07,5,246
20,1142,2021,4,14,2021-04-14,5,923
20,1143,2021,4,14,2021-04-14,8,334
20,1144,2021,4,15,2021-04-15,2,155
20,1145,2021,4,17,2021-04-17,7,0
20,1146,2021,4,24,2021-04-24,6,9
20,1147,2021,4,29,2021-04-29,1,52
20,1148,2021,5,18,2021-05-18,6,1113
20,1149,2021,5,19,2021-05-19,7,0
20,1150,2021,6,9,2021-06-09,6,44
20,1151,2021,6,11,2021-06-11,7,54
20,1152,2021,6,13,2021-06-13,2,418
20,1153,2021,6,13,2021-06-13,4,102
20,1154,2021,6,16,2021-06-16,9,124
20,1155,2021,6,20,2021-06-20,6,1535
20,1156,2021,6,20,2021-06-20,9,27
20,1157,2021,6,22,2021-06-22,8,6
20,1158,2021,6,24,2021-06-24,8,87
20,1159,2021,7,20,2021-07-20,6,339
20,1160,2021,8,2,2021-08-02,1,30
20,1161,2021,8,5,2021-08-05,8,125
20,1162,2021,8,6,2021-08-06,1,672
20,1163,2021,8,7,2021-08-07,4,264
20,1164,2021,8,7,2021-08-07,4,1128
20,1165,2021,8,11,2021-08-11,4,4
20,1166,2021,8,12,2021-08-12,8,44
20,1167,2021,8,15,2021-08-15,8,158
20,1168,2021,8,17,2021-08-17,8,211
20,1169,2021,8,22,2021-08-22,7,228
20,1170,2021,8,24,2021-08-24,10,25
20,1171,2021,8,29,2021-08-29,8,2
20,1172,2021,8,29,2021-08-29,8,52
20,1173,2021,8,30,2021-08-30,8,117
20,1174,2021,9,5,2021-09-05,9,30
20,1175,2021,9,6,2021-09-06,10,160
20,1176,2021,9,7,2021-09-07,9,528
20,1177,2021,9,8,2021-09-08,6,232
20,1178,2021,9,8,2021-09-08,6,906
20,1179,2021,9,13,2021-09-13,4,72
20,1180,2021,9,13,2021-09-13,10,47
20,1181,2021,9,16,2021-09-16,8,963
20,1182,2021,9,17,2021-09-17,10,31
20,1183,2021,9,19,2021-09-19,9,9
20,1184,2021,9,20,2021-09-20,8,66
20,1185,2021,9,22,2021-09-22,7,1092
20,1186,2021,9,24,2021-09-24,9,490
20,1187,2021,9,27,2021-09-27,6,884
20,1188,2021,9,28,2021-09-28,4,31
20,1189,2021,9,28,2021-09-28,9,58
20,1190,2021,9,29,2021-09-29,10,116
20,1191,2021,9,30,2021-09-30,3,1250
20,1192,2021,10,3,2021-10-03,6,0
20,1193,2021,10,6,2021-10-06,4,612
20,1194,2021,10,10,2021-10-10,9,14
20,1195,2021,10,22,2021-10-22,1,33
20,1196,2021,10,27,2021-10-27,6,42
20,1197,2021,11,15,2021-11-15,10,192
20,1198,2021,12,1,2021-12-01,7,22
20,1199,2021,12,13,2021-12-13,5,136
20,1200,2021,12,28,2021-12-28,2,250
20,1201,2021,12,31,2021-12-31,5,288
20,1202,2022,1,1,2022-01-01,10,40
21,1203,2021,1,23,2021-01-23,3,136
21,1204,2021,2,1,2021-02-01,7,45
21,1205,2021,2,6,2021-02-06,6,225
21,1206,2021,2,8,2021-02-08,6,124
21,1207,2021,2,11,2021-02-11,7,135
21,1208,2021,2,15,2021-02-15,5,690
21,1209,2021,3,14,2021-03-14,8,71
21,1210,2021,3,16,2021-03-16,7,309
21,1211,2021,3,17,2021-03-17,6,40
21,1212,2021,3,19,2021-03-19,2,536
21,1213,2021,3,19,2021-03-19,8,455
21,1214,2021,3,20,2021-03-20,2,138
21,1215,2021,3,20,2021-03-20,8,27
21,1216,2021,3,26,2021-03-26,3,916
21,1217,2021,3,28,2021-03-28,1,220
21,1218,2021,4,3,2021-04-03,1,423
21,1219,2021,4,5,2021-04-05,4,63
21,1220,2021,4,10,2021-04-10,1,210
21,1221,2021,4,12,2021-04-12,4,21
21,1222,2021,4,12,2021-04-12,4,1020
21,1223,2021,4,17,2021-04-17,1,379
21,1224,2021,4,17,2021-04-17,4,0
21,1225,2021,4,17,2021-04-17,4,133
21,1226,2021,4,19,2021-04-19,6,1166
21,1227,2021,4,23,2021-04-23,10,170
21,1228,2021,4,27,2021-04-27,3,822
21,1229,2021,4,29,2021-04-29,4,31
21,1230,2021,4,30,2021-04-30,3,231
21,1231,2021,5,3,2021-05-03,2,1260
21,1232,2021,5,12,2021-05-12,3,175
21,1233,2021,5,12,2021-05-12,3,346
21,1234,2021,5,16,2021-05-16,10,52
21,1235,2021,6,2,2021-06-02,2,55
21,1236,2021,6,6,2021-06-06,8,135
21,1237,2021,6,19,2021-06-19,1,81
21,1238,2021,6,19,2021-06-19,3,125
21,1239,2021,6,26,2021-06-26,5,286
21,1240,2021,7,1,2021-07-01,7,281
21,1241,2021,7,7,2021-07-07,7,53
21,1242,2021,7,8,2021-07-08,7,210
21,1243,2021,7,10,2021-07-10,9,440
21,1244,2021,7,14,2021-07-14,9,64
21,1245,2021,7,15,2021-07-15,2,647
