project_id,sent_to_crc_date,project_size,source,status
167343,2021-01-19,Small,in_crc,Active
167351,2021-01-15,Small,in_crc,Active
166939,2021-01-19,Small,in_crc,Active
166947,2021-01-11,Small,in_crc,Pending Ineligibility Review
164216,2020-12-11,Small,in_crc,Active
164087,2020-12-16,Small,in_crc,Pending Ineligibility Review
164472,2020-12-17,Small,in_crc,Pending Ineligibility Review
164555,2020-12-23,Small,in_crc,Pending Ineligibility Review
165566,2020-12-28,Small,in_crc,Active
165407,2020-12-23,Small,in_crc,Pending Ineligibility Review
156123,2020-10-30,Small,in_crc,Pending Ineligibility Review
156229,2020-10-28,Small,in_crc,Pending Ineligibility Review
156234,2020-10-19,Small,in_crc,Pending Ineligibility Review
158467,2020-11-18,Large,in_crc,Pending Ineligibility Review
158299,2020-12-01,Small,in_crc,Pending Ineligibility Review
156806,2020-11-13,Small,in_crc,Pending Ineligibility Review
156571,2020-10-19,Small,in_crc,Pending Ineligibility Review
157450,2020-11-17,Small,in_crc,Pending Ineligibility Review
157548,2020-10-26,Small,in_crc,Pending Ineligibility Review
159544,2020-11-25,Small,in_crc,Pending Ineligibility Review
162013,2020-12-17,Small,in_crc,Pending Ineligibility Review
161778,2020-11-30,Small,in_crc,Pending Ineligibility Review
161589,2020-11-24,Small,in_crc,Pending Ineligibility Review
161604,2020-11-23,Small,in_crc,Pending Ineligibility Review
150525,2020-09-18,Small,in_crc,Pending Ineligibility Review
149480,2020-09-25,Small,in_crc,Pending Ineligibility Review
149533,2020-08-28,Small,in_crc,Pending Ineligibility Review
151713,2020-09-14,Small,in_crc,Pending Ineligibility Review
151518,2020-09-11,Small,in_crc,Pending Ineligibility Review
151505,2020-09-25,Small,in_crc,Pending Ineligibility Review
151270,2020-10-01,Small,in_crc,Pending Ineligibility Review
150707,2020-09-02,Small,in_crc,Pending Ineligibility Review
150798,2021-01-12,Large,in_crc,Active
150681,2020-10-20,Small,in_crc,Pending Ineligibility Review
152520,2020-09-18,Small,in_crc,Pending Ineligibility Review
152508,2020-09-25,Small,in_crc,Pending Ineligibility Review
152377,2020-10-22,Small,in_crc,Pending Ineligibility Review
152641,2020-10-21,Small,in_crc,Pending Ineligibility Review
152193,2020-10-26,Large,in_crc,Pending Ineligibility Review
152161,2020-10-30,Small,in_crc,Pending Ineligibility Review
152255,2020-09-18,Small,in_crc,Pending Ineligibility Review
152265,2020-09-25,Small,in_crc,Pending Ineligibility Review
151737,2020-09-14,Small,in_crc,Pending Ineligibility Review
147203,2020-09-25,Small,in_crc,Pending Ineligibility Review
147210,2020-09-28,Small,in_crc,Pending Ineligibility Review
147861,2020-09-30,Small,in_crc,Pending Ineligibility Review
147779,2020-09-09,Small,in_crc,Pending Ineligibility Review
148152,2020-08-19,Small,in_crc,Pending Ineligibility Review
148098,2020-08-19,Small,in_crc,Pending Ineligibility Review
148081,2020-09-30,Small,in_crc,Pending Ineligibility Review
148772,2020-09-25,Small,in_crc,Pending Ineligibility Review
148976,2020-09-25,Small,in_crc,Pending Ineligibility Review
146870,2020-08-04,Small,in_crc,Pending Ineligibility Review
146313,2020-09-25,Small,in_crc,Pending Ineligibility Review
146299,2020-09-28,Small,in_crc,Pending Ineligibility Review
146152,2020-07-28,Small,in_crc,Pending Ineligibility Review
145003,2020-08-19,Small,in_crc,Pending Ineligibility Review
144780,2020-09-22,Small,in_crc,Pending Ineligibility Review
144693,2020-09-18,Small,in_crc,Pending Ineligibility Review
145821,2020-09-15,Small,in_crc,Pending Ineligibility Review
144654,2020-09-18,Small,in_crc,Pending Ineligibility Review
144347,2020-07-13,Small,in_crc,Pending Ineligibility Review
142627,2020-07-09,Small,in_crc,Pending Ineligibility Review
142436,2020-06-29,Small,in_crc,Pending Ineligibility Review
142504,2020-09-18,Small,in_crc,Pending Ineligibility Review
142493,2020-08-04,Small,in_crc,Pending Ineligibility Review
143319,2020-08-11,Very Large,in_crc,Active
143214,2020-07-01,Small,in_crc,Pending Ineligibility Review
143086,2020-09-22,Small,in_crc,Active
143080,2020-07-28,Small,in_crc,Pending Ineligibility Review
143154,2020-08-05,Small,in_crc,Pending Ineligibility Review
140373,2020-06-29,Small,in_crc,Pending Ineligibility Review
140479,2020-10-22,Small,in_crc,Pending Ineligibility Review
140556,2020-07-13,Small,in_crc,Pending Ineligibility Review
141641,2020-08-04,Small,in_crc,Pending Ineligibility Review
141902,2020-06-29,Small,in_crc,Pending Ineligibility Review
137949,2020-05-19,Small,in_crc,Pending Ineligibility Review
137958,2020-05-19,Small,in_crc,Pending Ineligibility Review
138679,2020-06-02,Small,in_crc,Pending Ineligibility Review
139330,2020-06-10,Small,in_crc,Pending Ineligibility Review
139812,2020-06-23,Small,in_crc,Pending Ineligibility Review
157899,2020-12-30,Small,in_crc,Active
158280,2021-01-13,Small,in_crc,Active
156914,2020-12-18,Small,in_crc,Active
156826,2020-12-21,Small,in_crc,Active
156604,2021-01-19,Small,in_crc,Active
154068,2020-12-15,Large,in_crc,Active
154822,2021-01-12,Small,in_crc,Active
152872,2020-12-23,Large,in_crc,Active
153228,2021-01-07,Small,in_crc,Active
153544,2020-12-22,Small,in_crc,Active
150787,2021-01-12,Small,in_crc,Active
149427,2020-11-27,Small,in_crc,Active
150430,2021-01-06,Large,in_crc,Active
151067,2021-01-07,Small,in_crc,Active
155665,2020-12-15,Small,in_crc,Active
158627,2020-12-22,Small,in_crc,Active
158255,2020-11-15,Small,in_crc,Pending Ineligibility Review
143517,2020-07-06,Very Large,in_crc,Pending Ineligibility Review
145922,2020-08-05,Small,in_crc,Pending Ineligibility Review
146267,2020-08-31,Small,in_crc,Pending Ineligibility Review
151078,2020-11-18,Small,in_crc,Pending Ineligibility Review
150542,2020-09-03,Small,in_crc,Pending Ineligibility Review
150544,2020-09-03,Small,in_crc,Pending Ineligibility Review
144549,2020-07-21,Small,in_crc,Pending Ineligibility Review
145838,2020-10-28,Small,in_crc,Active
149971,2020-12-12,Large,in_crc,Pending Ineligibility Review
152850,2020-12-18,Small,in_crc,Active
165754,2021-01-11,Large,in_crc,Pending Ineligibility Review
143946,2020-07-18,Small,in_crc,Pending Ineligibility Review
143361,2020-11-17,Small,in_crc,Pending Ineligibility Review
143489,2021-01-11,Small,in_crc,Active
155037,2021-01-11,Small,in_crc,Active
155038,2021-01-12,Small,in_crc,Active
165716,2021-01-12,Small,in_crc,Active
165657,2021-01-11,Large,in_crc,Active
152260,2020-09-15,Small,in_crc,Pending Ineligibility Review
150228,2020-09-04,Small,in_crc,Pending Ineligibility Review
45579,2020-12-10,Very Large,in_crc,Active
130602,2021-01-12,Small,in_crc,Active
83099,2020-12-11,Large,in_crc,Active
84697,2020-12-04,Small,in_crc,Active
147524,2020-10-28,Small,in_crc,Active
147525,2021-01-11,Small,in_crc,Active
102124,2021-01-12,Small,in_crc,Active
164673,2020-12-29,Small,in_crc,Active
165021,2020-12-21,Small,in_crc,Active
165061,2020-12-19,Small,in_crc,Pending Ineligibility Review
165139,2020-12-21,Small,in_crc,Active
165083,2020-12-21,Small,in_crc,Active
165718,2020-12-29,Small,in_crc,Pending Ineligibility Review
165447,2021-01-06,Small,in_crc,Pending Ineligibility Review
165272,2020-12-21,Small,in_crc,Pending Ineligibility Review
165358,2021-01-12,Small,in_crc,Active
164159,2021-01-06,Small,in_crc,Active
164173,2021-01-19,Small,in_crc,Active
164287,2021-01-06,Small,in_crc,Active
164305,2020-12-18,Large,in_crc,Pending Ineligibility Review
164475,2020-12-23,Small,in_crc,Active
163718,2020-12-10,Small,in_crc,Pending Ineligibility Review
163481,2021-01-04,Very Large,in_crc,Pending Ineligibility Review
163797,2020-12-29,Small,in_crc,Active
166540,2021-01-06,Small,in_crc,Pending Ineligibility Review
166531,2021-01-11,Very Large,in_crc,Pending Ineligibility Review
166546,2021-01-12,Large,in_crc,Active
166480,2021-01-05,Large,in_crc,Active
166789,2021-01-11,Small,in_crc,Active
166124,2021-01-12,Small,in_crc,Pending Ineligibility Review
166089,2021-01-12,Small,in_crc,Pending Ineligibility Review
166032,2021-01-14,Small,in_crc,Active
165921,2021-01-06,Small,in_crc,Active
167417,2021-01-13,Small,in_crc,Pending Ineligibility Review
167547,2021-01-19,Small,in_crc,Active
168087,2021-01-20,Small,in_crc,Active
167624,2021-01-15,Small,in_crc,Active
144785,2020-10-13,Small,in_crc,Pending Ineligibility Review
145149,2020-12-18,Small,in_crc,Active
145254,2020-09-18,Small,in_crc,Pending Ineligibility Review
145190,2020-08-06,Small,in_crc,Pending Ineligibility Review
145027,2021-01-12,Small,in_crc,Active
144976,2020-08-03,Large,in_crc,Pending Ineligibility Review
145076,2020-08-31,Small,in_crc,Pending Ineligibility Review
145051,2020-07-23,Small,in_crc,Pending Ineligibility Review
145582,2020-08-12,Very Large,in_crc,Pending Ineligibility Review
145633,2020-08-06,Small,in_crc,Active
145659,2020-08-19,Small,in_crc,Pending Ineligibility Review
145830,2020-08-11,Small,in_crc,Pending Ineligibility Review
145422,2020-08-17,Small,in_crc,Pending Ineligibility Review
145534,2020-08-27,Small,in_crc,Pending Ineligibility Review
145504,2020-08-18,Small,in_crc,Active
145511,2020-08-11,Small,in_crc,Pending Ineligibility Review
146871,2020-08-04,Small,in_crc,Pending Ineligibility Review
146873,2020-08-13,Small,in_crc,Pending Ineligibility Review
146874,2020-08-11,Small,in_crc,Pending Ineligibility Review
146851,2020-08-18,Small,in_crc,Pending Ineligibility Review
146770,2020-11-11,Small,in_crc,Active
147000,2020-09-26,Small,in_crc,Pending Ineligibility Review
146995,2020-09-27,Small,in_crc,Pending Ineligibility Review
146936,2020-10-19,Large,in_crc,Pending Ineligibility Review
146028,2020-09-26,Small,in_crc,Pending Ineligibility Review
146127,2020-10-19,Small,in_crc,Pending Ineligibility Review
145893,2020-09-08,Small,in_crc,Pending Ineligibility Review
146275,2020-08-04,Small,in_crc,Active
146269,2020-09-30,Large,in_crc,Pending Ineligibility Review
146278,2020-09-30,Large,in_crc,Pending Ineligibility Review
146280,2020-08-04,Small,in_crc,Pending Ineligibility Review
146235,2020-09-30,Large,in_crc,Pending Ineligibility Review
147507,2020-10-12,Small,in_crc,Active
147199,2020-09-15,Small,in_crc,Pending Ineligibility Review
147234,2020-10-13,Large,in_crc,Pending Ineligibility Review
147216,2020-10-06,Small,in_crc,Pending Ineligibility Review
147070,2020-09-02,Large,in_crc,Active
147071,2020-11-16,Small,in_crc,Active
147929,2020-08-26,Small,in_crc,Pending Ineligibility Review
148038,2020-09-03,Very Large,in_crc,Pending Ineligibility Review
148100,2020-09-10,Large,in_crc,Pending Ineligibility Review
147623,2020-09-08,Small,in_crc,Pending Ineligibility Review
147720,2020-08-12,Large,in_crc,Pending Ineligibility Review
147710,2020-08-25,Small,in_crc,Pending Ineligibility Review
147745,2020-12-09,Large,in_crc,Pending Ineligibility Review
147746,2020-12-09,Large,in_crc,Pending Ineligibility Review
147889,2020-11-13,Small,in_crc,Active
147809,2020-08-12,Large,in_crc,Pending Ineligibility Review
148245,2020-09-08,Small,in_crc,Pending Ineligibility Review
148292,2021-01-08,Small,in_crc,Active
148293,2021-01-08,Small,in_crc,Pending Ineligibility Review
148294,2021-01-09,Small,in_crc,Pending Ineligibility Review
148304,2020-09-03,Large,in_crc,Pending Ineligibility Review
148460,2020-09-16,Small,in_crc,Pending Ineligibility Review
148443,2020-09-01,Large,in_crc,Pending Ineligibility Review
148445,2020-10-27,Very Large,in_crc,Pending Ineligibility Review
148782,2020-10-12,Large,in_crc,Pending Ineligibility Review
149147,2020-10-13,Small,in_crc,Pending Ineligibility Review
149253,2020-10-05,Small,in_crc,Active
149303,2020-09-25,Small,in_crc,Active
149055,2020-09-22,Small,in_crc,Pending Ineligibility Review
151969,2020-09-17,Small,in_crc,Pending Ineligibility Review
151965,2020-10-01,Small,in_crc,Pending Ineligibility Review
151953,2020-09-29,Large,in_crc,Pending Ineligibility Review
151986,2020-09-30,Small,in_crc,Active
151992,2020-09-30,Small,in_crc,Pending Ineligibility Review
151982,2020-11-20,Small,in_crc,Pending Ineligibility Review
151887,2020-11-21,Small,in_crc,Active
151900,2020-09-18,Small,in_crc,Pending Ineligibility Review
151904,2020-09-11,Small,in_crc,Pending Ineligibility Review
151929,2020-10-19,Small,in_crc,Pending Ineligibility Review
151925,2020-09-30,Large,in_crc,Pending Ineligibility Review
151772,2020-10-09,Small,in_crc,Active
151759,2020-10-09,Small,in_crc,Active
151810,2020-09-14,Small,in_crc,Pending Ineligibility Review
151822,2020-09-30,Large,in_crc,Pending Ineligibility Review
151797,2020-10-06,Small,in_crc,Active
152016,2020-09-21,Small,in_crc,Pending Ineligibility Review
152024,2020-10-23,Small,in_crc,Pending Ineligibility Review
152050,2020-11-19,Small,in_crc,Pending Ineligibility Review
152063,2020-09-16,Large,in_crc,Pending Ineligibility Review
152064,2020-11-21,Small,in_crc,Active
152139,2020-09-30,Large,in_crc,Pending Ineligibility Review
152266,2020-09-15,Small,in_crc,Pending Ineligibility Review
152263,2020-10-23,Small,in_crc,Pending Ineligibility Review
152281,2020-10-02,Small,in_crc,Pending Ineligibility Review
152286,2020-10-06,Small,in_crc,Pending Ineligibility Review
152256,2020-09-14,Small,in_crc,Pending Ineligibility Review
152167,2020-10-06,Large,in_crc,Pending Ineligibility Review
152220,2020-09-21,Small,in_crc,Pending Ineligibility Review
152216,2020-09-16,Small,in_crc,Active
152473,2020-10-19,Small,in_crc,Pending Ineligibility Review
152500,2020-09-21,Large,in_crc,Pending Ineligibility Review
152506,2020-09-18,Small,in_crc,Pending Ineligibility Review
152487,2020-11-10,Small,in_crc,Pending Ineligibility Review
152296,2020-12-03,Small,in_crc,Pending Ineligibility Review
152300,2020-10-06,Small,in_crc,Pending Ineligibility Review
152385,2020-09-21,Small,in_crc,Pending Ineligibility Review
152381,2020-09-16,Small,in_crc,Pending Ineligibility Review
152403,2020-10-08,Large,in_crc,Active
152405,2020-10-13,Small,in_crc,Pending Ineligibility Review
152772,2020-10-08,Small,in_crc,Active
152763,2021-01-14,Small,in_crc,Active
152748,2020-11-18,Small,in_crc,Pending Ineligibility Review
152864,2020-12-01,Small,in_crc,Active
152831,2020-10-08,Small,in_crc,Active
152819,2020-12-01,Small,in_crc,Active
152647,2020-12-15,Small,in_crc,Active
152618,2020-09-22,Small,in_crc,Pending Ineligibility Review
153424,2020-10-21,Large,in_crc,Pending Ineligibility Review
153419,2020-11-12,Small,in_crc,Pending Ineligibility Review
153445,2020-11-09,Small,in_crc,Pending Ineligibility Review
153254,2020-12-01,Large,in_crc,Pending Ineligibility Review
153246,2020-12-01,Small,in_crc,Active
153174,2020-10-07,Small,in_crc,Pending Ineligibility Review
153175,2020-10-09,Large,in_crc,Pending Ineligibility Review
153163,2020-11-09,Small,in_crc,Active
153171,2020-09-22,Small,in_crc,Pending Ineligibility Review
153156,2020-10-09,Large,in_crc,Pending Ineligibility Review
153045,2020-09-21,Small,in_crc,Pending Ineligibility Review
153063,2020-12-14,Small,in_crc,Active
153140,2020-10-09,Very Large,in_crc,Pending Ineligibility Review
153151,2020-10-09,Large,in_crc,Pending Ineligibility Review
153132,2020-10-09,Large,in_crc,Pending Ineligibility Review
153124,2020-10-15,Very Large,in_crc,Pending Ineligibility Review
152950,2020-10-23,Small,in_crc,Pending Ineligibility Review
152964,2020-10-08,Small,in_crc,Active
152967,2020-11-12,Small,in_crc,Pending Ineligibility Review
152931,2020-09-18,Small,in_crc,Pending Ineligibility Review
152889,2020-12-23,Small,in_crc,Active
153653,2021-01-07,Small,in_crc,Active
153616,2020-10-19,Small,in_crc,Active
153626,2020-09-29,Small,in_crc,Pending Ineligibility Review
153633,2020-11-18,Small,in_crc,Pending Ineligibility Review
153489,2020-10-09,Small,in_crc,Pending Ineligibility Review
153482,2020-11-06,Small,in_crc,Pending Ineligibility Review
153476,2020-09-24,Small,in_crc,Pending Ineligibility Review
153939,2020-12-18,Small,in_crc,Active
153979,2020-12-09,Small,in_crc,Pending Ineligibility Review
153974,2021-01-15,Small,in_crc,Active
153976,2020-10-06,Large,in_crc,Pending Ineligibility Review
153798,2020-10-22,Large,in_crc,Pending Ineligibility Review
153886,2020-12-15,Small,in_crc,Active
151590,2020-09-15,Small,in_crc,Pending Ineligibility Review
151612,2020-11-21,Small,in_crc,Pending Ineligibility Review
151645,2020-10-13,Small,in_crc,Pending Ineligibility Review
151439,2020-09-09,Small,in_crc,Pending Ineligibility Review
151435,2020-09-09,Small,in_crc,Pending Ineligibility Review
151436,2020-09-14,Small,in_crc,Pending Ineligibility Review
151513,2020-09-15,Small,in_crc,Pending Ineligibility Review
151567,2020-10-14,Small,in_crc,Pending Ineligibility Review
151561,2020-09-15,Small,in_crc,Pending Ineligibility Review
151207,2020-10-14,Small,in_crc,Pending Ineligibility Review
151242,2020-09-11,Small,in_crc,Active
151264,2020-11-04,Small,in_crc,Pending Ineligibility Review
151256,2020-10-28,Small,in_crc,Pending Ineligibility Review
151090,2020-09-04,Small,in_crc,Pending Ineligibility Review
151080,2020-10-07,Small,in_crc,Pending Ineligibility Review
151077,2020-10-07,Small,in_crc,Pending Ineligibility Review
151071,2020-09-11,Small,in_crc,Pending Ineligibility Review
151064,2020-09-15,Large,in_crc,Pending Ineligibility Review
151062,2020-09-04,Small,in_crc,Pending Ineligibility Review
150905,2020-10-22,Small,in_crc,Pending Ineligibility Review
150900,2020-12-10,Small,in_crc,Pending Ineligibility Review
150901,2020-09-16,Small,in_crc,Pending Ineligibility Review
150617,2020-09-02,Small,in_crc,Active
150546,2020-09-03,Small,in_crc,Pending Ineligibility Review
150549,2020-09-17,Large,in_crc,Pending Ineligibility Review
149769,2020-10-06,Small,in_crc,Pending Ineligibility Review
149676,2020-09-23,Small,in_crc,Pending Ineligibility Review
149677,2020-09-23,Small,in_crc,Pending Ineligibility Review
149678,2020-09-23,Small,in_crc,Pending Ineligibility Review
149679,2020-09-23,Small,in_crc,Pending Ineligibility Review
149680,2020-09-23,Large,in_crc,Pending Ineligibility Review
149441,2020-09-30,Large,in_crc,Pending Ineligibility Review
149419,2020-09-08,Small,in_crc,Pending Ineligibility Review
149456,2020-08-31,Small,in_crc,Pending Ineligibility Review
149470,2020-09-11,Small,in_crc,Pending Ineligibility Review
149635,2020-10-06,Large,in_crc,Pending Ineligibility Review
149651,2020-09-22,Small,in_crc,Active
149644,2020-11-25,Small,in_crc,Pending Ineligibility Review
150468,2020-11-19,Large,in_crc,Pending Ineligibility Review
150316,2020-09-16,Large,in_crc,Pending Ineligibility Review
150301,2021-01-15,Small,in_crc,Active
150345,2020-08-31,Large,in_crc,Pending Ineligibility Review
150025,2020-08-27,Small,in_crc,Pending Ineligibility Review
150219,2020-10-13,Small,in_crc,Pending Ineligibility Review
158934,2020-12-01,Small,in_crc,Active
159008,2020-12-09,Small,in_crc,Pending Ineligibility Review
158773,2020-11-10,Small,in_crc,Active
158821,2020-12-18,Small,in_crc,Pending Ineligibility Review
159259,2020-12-18,Small,in_crc,Active
159840,2020-11-18,Small,in_crc,Pending Ineligibility Review
159756,2020-11-09,Small,in_crc,Pending Ineligibility Review
159531,2020-12-08,Small,in_crc,Active
159533,2020-11-17,Small,in_crc,Pending Ineligibility Review
159485,2020-11-17,Small,in_crc,Pending Ineligibility Review
160353,2020-12-02,Small,in_crc,Pending Ineligibility Review
160392,2020-11-13,Small,in_crc,Pending Ineligibility Review
160111,2021-01-19,Small,in_crc,Active
160065,2021-01-19,Small,in_crc,Active
159917,2020-12-02,Small,in_crc,Pending Ineligibility Review
159956,2020-12-02,Small,in_crc,Active
159945,2020-12-01,Small,in_crc,Pending Ineligibility Review
160731,2020-12-09,Small,in_crc,Pending Ineligibility Review
160539,2020-11-18,Small,in_crc,Pending Ineligibility Review
160885,2020-11-17,Large,in_crc,Pending Ineligibility Review
160956,2020-11-24,Small,in_crc,Pending Ineligibility Review
161032,2020-12-03,Small,in_crc,Pending Ineligibility Review
161024,2020-11-30,Large,in_crc,Pending Ineligibility Review
161493,2020-12-23,Small,in_crc,Active
161387,2020-11-19,Small,in_crc,Pending Ineligibility Review
161359,2020-12-10,Small,in_crc,Active
161273,2020-12-29,Very Large,in_crc,Active
161246,2021-01-08,Small,in_crc,Active
162114,2020-12-09,Small,in_crc,Active
162110,2020-11-25,Small,in_crc,Active
162104,2020-12-23,Very Large,in_crc,Active
162681,2020-12-30,Small,in_crc,Active
162537,2021-01-14,Small,in_crc,Active
162538,2020-12-08,Small,in_crc,Pending Ineligibility Review
162523,2020-12-16,Small,in_crc,Pending Ineligibility Review
162243,2020-11-30,Small,in_crc,Pending Ineligibility Review
162346,2021-01-13,Small,in_crc,Active
163400,2020-12-22,Small,in_crc,Active
163108,2020-12-04,Large,in_crc,Active
163031,2021-01-06,Small,in_crc,Active
163015,2021-01-07,Small,in_crc,Pending Ineligibility Review
162857,2021-01-07,Small,in_crc,Active
162900,2020-12-16,Large,in_crc,Pending Ineligibility Review
157415,2020-11-07,Small,in_crc,Active
157416,2021-01-19,Small,in_crc,Active
157361,2020-12-01,Small,in_crc,Pending Ineligibility Review
157317,2020-11-27,Large,in_crc,Pending Ineligibility Review
157493,2020-11-06,Large,in_crc,Pending Ineligibility Review
157235,2020-10-27,Small,in_crc,Pending Ineligibility Review
157238,2020-10-22,Small,in_crc,Pending Ineligibility Review
157272,2020-12-30,Large,in_crc,Active
157054,2020-10-28,Small,in_crc,Pending Ineligibility Review
157060,2020-12-04,Small,in_crc,Active
156709,2020-12-09,Large,in_crc,Pending Ineligibility Review
156791,2020-12-01,Small,in_crc,Pending Ineligibility Review
156860,2020-12-01,Small,in_crc,Active
156878,2020-11-04,Small,in_crc,Pending Ineligibility Review
156510,2020-10-16,Large,in_crc,Pending Ineligibility Review
156431,2020-10-30,Small,in_crc,Pending Ineligibility Review
158462,2021-01-06,Small,in_crc,Pending Ineligibility Review
158465,2020-11-16,Large,in_crc,Pending Ineligibility Review
158516,2020-12-14,Large,in_crc,Active
158548,2020-11-02,Small,in_crc,Active
158596,2020-11-18,Small,in_crc,Pending Ineligibility Review
158609,2020-11-02,Small,in_crc,Pending Ineligibility Review
158629,2020-12-01,Small,in_crc,Active
158613,2020-12-29,Small,in_crc,Pending Ineligibility Review
158386,2020-11-13,Small,in_crc,Pending Ineligibility Review
158391,2021-01-06,Large,in_crc,Pending Ineligibility Review
158318,2020-12-02,Large,in_crc,Active
158221,2020-11-20,Small,in_crc,Active
158016,2020-12-30,Small,in_crc,Pending Ineligibility Review
158009,2020-11-06,Very Large,in_crc,Pending Ineligibility Review
157964,2020-11-16,Small,in_crc,Pending Ineligibility Review
157947,2020-11-16,Small,in_crc,Pending Ineligibility Review
157909,2020-11-16,Small,in_crc,Pending Ineligibility Review
157834,2020-12-01,Small,in_crc,Pending Ineligibility Review
157850,2020-11-03,Small,in_crc,Pending Ineligibility Review
154470,2020-12-28,Small,in_crc,Active
154529,2020-10-02,Small,in_crc,Pending Ineligibility Review
154575,2020-10-19,Small,in_crc,Pending Ineligibility Review
154569,2020-11-09,Small,in_crc,Pending Ineligibility Review
154202,2020-11-09,Small,in_crc,Active
154093,2020-10-06,Small,in_crc,Active
154631,2020-12-29,Small,in_crc,Pending Ineligibility Review
154990,2020-10-23,Small,in_crc,Pending Ineligibility Review
156253,2020-11-17,Small,in_crc,Pending Ineligibility Review
155803,2020-11-23,Very Large,in_crc,Active
155404,2020-10-08,Small,in_crc,Pending Ineligibility Review
155462,2020-10-21,Small,in_crc,Pending Ineligibility Review
155480,2020-10-15,Large,in_crc,Pending Ineligibility Review
155478,2020-10-09,Very Large,in_crc,Pending Ineligibility Review
155475,2020-10-30,Small,in_crc,Pending Ineligibility Review
155288,2020-10-27,Very Large,in_crc,Active
155686,2020-10-14,Small,in_crc,Pending Ineligibility Review
155656,2020-10-13,Small,in_crc,Pending Ineligibility Review
155580,2020-11-12,Small,in_crc,Active
136552,2020-04-28,Small,in_crc,Pending Ineligibility Review
137259,2021-01-17,Large,in_crc,Active
136777,2020-04-30,Small,in_crc,Pending Ineligibility Review
136868,2020-05-01,Small,in_crc,Pending Ineligibility Review
137044,2020-12-02,Large,in_crc,Pending Ineligibility Review
134915,2020-12-03,Very Large,in_crc,Active
134916,2020-10-14,Large,in_crc,Active
135485,2020-12-08,Large,in_crc,Active
139548,2020-06-11,Small,in_crc,Pending Ineligibility Review
139742,2020-08-14,Large,in_crc,Pending Ineligibility Review
139801,2020-07-21,Small,in_crc,Active
139298,2020-06-09,Large,in_crc,Pending Ineligibility Review
139300,2020-06-09,Small,in_crc,Pending Ineligibility Review
139290,2020-06-09,Small,in_crc,Pending Ineligibility Review
139294,2020-12-09,Large,in_crc,Active
139295,2020-06-09,Small,in_crc,Pending Ineligibility Review
139428,2020-06-10,Small,in_crc,Pending Ineligibility Review
139430,2020-06-11,Small,in_crc,Pending Ineligibility Review
139431,2020-06-11,Small,in_crc,Pending Ineligibility Review
139532,2020-06-11,Small,in_crc,Pending Ineligibility Review
139054,2020-06-05,Small,in_crc,Pending Ineligibility Review
139056,2020-06-05,Small,in_crc,Pending Ineligibility Review
139057,2020-06-06,Small,in_crc,Pending Ineligibility Review
139060,2020-06-06,Small,in_crc,Pending Ineligibility Review
139061,2020-06-06,Small,in_crc,Pending Ineligibility Review
139063,2020-06-06,Small,in_crc,Pending Ineligibility Review
139065,2020-06-06,Small,in_crc,Pending Ineligibility Review
139066,2020-06-06,Small,in_crc,Pending Ineligibility Review
139067,2020-06-06,Small,in_crc,Pending Ineligibility Review
139068,2021-01-15,Very Large,in_crc,Active
138963,2020-06-04,Small,in_crc,Pending Ineligibility Review
139172,2020-06-08,Small,in_crc,Pending Ineligibility Review
138908,2020-06-04,Small,in_crc,Pending Ineligibility Review
138756,2020-06-02,Small,in_crc,Pending Ineligibility Review
138751,2020-06-02,Small,in_crc,Pending Ineligibility Review
138344,2020-05-27,Large,in_crc,Active
138401,2020-11-04,Large,in_crc,Pending Ineligibility Review
138449,2020-05-28,Large,in_crc,Pending Ineligibility Review
138544,2020-05-29,Small,in_crc,Pending Ineligibility Review
138529,2020-12-08,Very Large,in_crc,Active
138509,2020-12-08,Large,in_crc,Active
138561,2020-05-29,Small,in_crc,Pending Ineligibility Review
138562,2021-01-06,Very Large,in_crc,Active
138564,2020-05-30,Large,in_crc,Pending Ineligibility Review
138630,2020-06-01,Small,in_crc,Pending Ineligibility Review
138180,2020-05-22,Small,in_crc,Active
138277,2020-05-26,Small,in_crc,Pending Ineligibility Review
138186,2020-05-22,Small,in_crc,Pending Ineligibility Review
137975,2020-05-19,Small,in_crc,Pending Ineligibility Review
137893,2020-12-08,Very Large,in_crc,Active
137639,2020-05-14,Large,in_crc,Pending Ineligibility Review
137564,2020-12-09,Large,in_crc,Active
137544,2020-05-12,Small,in_crc,Pending Ineligibility Review
141225,2020-08-31,Small,in_crc,Pending Ineligibility Review
141231,2020-07-07,Small,in_crc,Pending Ineligibility Review
141169,2020-07-27,Small,in_crc,Pending Ineligibility Review
141194,2020-06-15,Small,in_crc,Pending Ineligibility Review
141398,2020-12-31,Small,in_crc,Active
141579,2020-06-19,Large,in_crc,Pending Ineligibility Review
141835,2020-10-29,Large,in_crc,Pending Ineligibility Review
141788,2020-08-10,Very Large,in_crc,Pending Ineligibility Review
141869,2020-07-20,Small,in_crc,Pending Ineligibility Review
141903,2020-10-13,Small,in_crc,Pending Ineligibility Review
141910,2020-06-25,Small,in_crc,Pending Ineligibility Review
142112,2020-09-30,Small,in_crc,Pending Ineligibility Review
142113,2020-11-18,Small,in_crc,Pending Ineligibility Review
142102,2020-07-09,Small,in_crc,Pending Ineligibility Review
142104,2020-06-30,Small,in_crc,Pending Ineligibility Review
142091,2020-12-01,Small,in_crc,Pending Ineligibility Review
142075,2021-01-06,Large,in_crc,Active
